,FA,SampleID,ug
5138,C18.1n7c,BESFA.23.4.18.HL,24
5139,C18.1n7c,BESFA.23.4.18.HP1,577.2
5140,C18.1n7c,BESFA.23.4.18.HP2,1123.5
5141,C18.2n6c,BESFA.23.4.01.HL,<LOD
5142,C18.2n6c,BESFA.23.4.01.HP,128
5143,C18.2n6c,BESFA.23.4.03.HL,<LOD
5144,C18.2n6c,BESFA.23.4.03.HP,67.9
5145,C18.2n6c,BESFA.23.4.04.HL,<LOD
5146,C18.2n6c,BESFA.23.4.04.HP,164.2
5147,C18.2n6c,BESFA.23.4.10.HL,<LOD
5148,C18.2n6c,BESFA.23.4.10.HP1,19.3
5149,C18.2n6c,BESFA.23.4.10.HP2,60.7
5150,C18.2n6c,BESFA.23.4.13.HL,<LOD
5151,C18.2n6c,BESFA.23.4.13.HP1,45.8
5152,C18.2n6c,BESFA.23.4.13.HP2,93.5
5153,C18.2n6c,BESFA.23.4.19.HL,<LOD
5154,C18.2n6c,BESFA.23.4.19.HP1,62
5155,C18.2n6c,BESFA.23.4.19.HP2,121.6
5156,C18.2n6c,BESFA.23.4.05.HL,<LOD
5157,C18.2n6c,BESFA.23.4.05.HP,71.3
5158,C18.2n6c,BESFA.23.4.07.HL,<LOD
5159,C18.2n6c,BESFA.23.4.07.HP1,42.4
5160,C18.2n6c,BESFA.23.4.07.HP2,55
5161,C18.2n6c,BESFA.23.4.09.HL,<LOD
5162,C18.2n6c,BESFA.23.4.09.HP1,116.8
5163,C18.2n6c,BESFA.23.4.09.HP2,80.6
5164,C18.2n6c,BESFA.23.4.11.HL,<LOD
5165,C18.2n6c,BESFA.23.4.11.HP1,38.8
5166,C18.2n6c,BESFA.23.4.11.HP2,68.3
5167,C18.2n6c,BESFA.23.4.14.HL,<LOD
5168,C18.2n6c,BESFA.23.4.14.HP1,63.4
5169,C18.2n6c,BESFA.23.4.14.HP2,74.2
5170,C18.2n6c,BESFA.23.4.16.HL,<LOD
5171,C18.2n6c,BESFA.23.4.16.HP1,38.7
5172,C18.2n6c,BESFA.23.4.16.HP2,76.9
5173,C18.2n6c,BESFA.23.4.20.HL,<LOQ
5174,C18.2n6c,BESFA.23.4.20.HP1,43.1
5175,C18.2n6c,BESFA.23.4.20.HP2,62.8
5176,C18.2n6c,BESFA.23.4.02.HL,<LOD
5177,C18.2n6c,BESFA.23.4.02.HP,37.3
5178,C18.2n6c,BESFA.23.4.06.HL,<LOD
5179,C18.2n6c,BESFA.23.4.06.HP1,115.6
5180,C18.2n6c,BESFA.23.4.06.HP2,121.3
5181,C18.2n6c,BESFA.23.4.08.HL,<LOD
5182,C18.2n6c,BESFA.23.4.08.HP1,70.3
5183,C18.2n6c,BESFA.23.4.08.HP2,28.9
5184,C18.2n6c,BESFA.23.4.12.HL,<LOD
5185,C18.2n6c,BESFA.23.4.12.HP1,79.8
5186,C18.2n6c,BESFA.23.4.12.HP2,138.4
5187,C18.2n6c,BESFA.23.4.15.HL,<LOD
5188,C18.2n6c,BESFA.23.4.15.HP1,26.3
5189,C18.2n6c,BESFA.23.4.15.HP2,72.1
5190,C18.2n6c,BESFA.23.4.17.HL,<LOD
5191,C18.2n6c,BESFA.23.4.17.HP1,67.4
5192,C18.2n6c,BESFA.23.4.17.HP2,95
5193,C18.2n6c,BESFA.23.4.18.HL,<LOD
5194,C18.2n6c,BESFA.23.4.18.HP1,18
5195,C18.2n6c,BESFA.23.4.18.HP2,72.2
5196,C18.3n3c,BESFA.23.4.01.HL,<LOD
5197,C18.3n3c,BESFA.23.4.01.HP,48
5198,C18.3n3c,BESFA.23.4.03.HL,<LOD
5199,C18.3n3c,BESFA.23.4.03.HP,14.3
5200,C18.3n3c,BESFA.23.4.04.HL,<LOD
5201,C18.3n3c,BESFA.23.4.04.HP,24.2
5202,C18.3n3c,BESFA.23.4.10.HL,<LOD
5203,C18.3n3c,BESFA.23.4.10.HP1,6.3
5204,C18.3n3c,BESFA.23.4.10.HP2,11.3
5205,C18.3n3c,BESFA.23.4.13.HL,<LOD
5206,C18.3n3c,BESFA.23.4.13.HP1,8.9
5207,C18.3n3c,BESFA.23.4.13.HP2,16.1
5208,C18.3n3c,BESFA.23.4.19.HL,<LOD
5209,C18.3n3c,BESFA.23.4.19.HP1,8.9
5210,C18.3n3c,BESFA.23.4.19.HP2,20.7
5211,C18.3n3c,BESFA.23.4.05.HL,<LOD
5212,C18.3n3c,BESFA.23.4.05.HP,7.6
5213,C18.3n3c,BESFA.23.4.07.HL,<LOD
5214,C18.3n3c,BESFA.23.4.07.HP1,7.9
5215,C18.3n3c,BESFA.23.4.07.HP2,10
5216,C18.3n3c,BESFA.23.4.09.HL,<LOD
5217,C18.3n3c,BESFA.23.4.09.HP1,22.1
5218,C18.3n3c,BESFA.23.4.09.HP2,15.6
5219,C18.3n3c,BESFA.23.4.11.HL,<LOD
5220,C18.3n3c,BESFA.23.4.11.HP1,7.5
5221,C18.3n3c,BESFA.23.4.11.HP2,11.9
5222,C18.3n3c,BESFA.23.4.14.HL,<LOD
5223,C18.3n3c,BESFA.23.4.14.HP1,10
5224,C18.3n3c,BESFA.23.4.14.HP2,12.4
5225,C18.3n3c,BESFA.23.4.16.HL,<LOD
5226,C18.3n3c,BESFA.23.4.16.HP1,8.2
5227,C18.3n3c,BESFA.23.4.16.HP2,14.9
5228,C18.3n3c,BESFA.23.4.20.HL,<LOD
5229,C18.3n3c,BESFA.23.4.20.HP1,9.1
5230,C18.3n3c,BESFA.23.4.20.HP2,12.8
5231,C18.3n3c,BESFA.23.4.02.HL,<LOD
5232,C18.3n3c,BESFA.23.4.02.HP,5.4
5233,C18.3n3c,BESFA.23.4.06.HL,<LOD
5234,C18.3n3c,BESFA.23.4.06.HP1,13
5235,C18.3n3c,BESFA.23.4.06.HP2,19.5
5236,C18.3n3c,BESFA.23.4.08.HL,<LOD
5237,C18.3n3c,BESFA.23.4.08.HP1,13.4
5238,C18.3n3c,BESFA.23.4.08.HP2,10.7
5239,C18.3n3c,BESFA.23.4.12.HL,<LOD
5240,C18.3n3c,BESFA.23.4.12.HP1,14.4
5241,C18.3n3c,BESFA.23.4.12.HP2,24.8
5242,C18.3n3c,BESFA.23.4.15.HL,<LOD
5243,C18.3n3c,BESFA.23.4.15.HP1,8.4
5244,C18.3n3c,BESFA.23.4.15.HP2,<LOD
5245,C18.3n3c,BESFA.23.4.17.HL,<LOD
5246,C18.3n3c,BESFA.23.4.17.HP1,12
5247,C18.3n3c,BESFA.23.4.17.HP2,15.2
5248,C18.3n3c,BESFA.23.4.18.HL,<LOD
5249,C18.3n3c,BESFA.23.4.18.HP1,<LOD
5250,C18.3n3c,BESFA.23.4.18.HP2,<LOD
5251,C18.4n3,BESFA.23.4.01.HL,<LOD
5252,C18.4n3,BESFA.23.4.01.HP,146.6
5253,C18.4n3,BESFA.23.4.03.HL,<LOD
5254,C18.4n3,BESFA.23.4.03.HP,107
5255,C18.4n3,BESFA.23.4.04.HL,<LOD
5256,C18.4n3,BESFA.23.4.04.HP,393.8
5257,C18.4n3,BESFA.23.4.10.HL,<LOD
5258,C18.4n3,BESFA.23.4.10.HP1,116.6
5259,C18.4n3,BESFA.23.4.10.HP2,232.1
5260,C18.4n3,BESFA.23.4.13.HL,<LOD
5261,C18.4n3,BESFA.23.4.13.HP1,157.7
5262,C18.4n3,BESFA.23.4.13.HP2,330.4
5263,C18.4n3,BESFA.23.4.19.HL,<LOD
5264,C18.4n3,BESFA.23.4.19.HP1,189.6
5265,C18.4n3,BESFA.23.4.19.HP2,427.5
5266,C18.4n3,BESFA.23.4.05.HL,<LOD
5267,C18.4n3,BESFA.23.4.05.HP,96.7
5268,C18.4n3,BESFA.23.4.07.HL,<LOD
5269,C18.4n3,BESFA.23.4.07.HP1,164
5270,C18.4n3,BESFA.23.4.07.HP2,218.1
5271,C18.4n3,BESFA.23.4.09.HL,<LOD
5272,C18.4n3,BESFA.23.4.09.HP1,438.9
5273,C18.4n3,BESFA.23.4.09.HP2,300.9
5274,C18.4n3,BESFA.23.4.11.HL,4
5275,C18.4n3,BESFA.23.4.11.HP1,102.4
5276,C18.4n3,BESFA.23.4.11.HP2,181.7
5277,C18.4n3,BESFA.23.4.14.HL,<LOD
5278,C18.4n3,BESFA.23.4.14.HP1,201
5279,C18.4n3,BESFA.23.4.14.HP2,254.5
5280,C18.4n3,BESFA.23.4.16.HL,<LOD
5281,C18.4n3,BESFA.23.4.16.HP1,125.7
5282,C18.4n3,BESFA.23.4.16.HP2,272.4
5283,C18.4n3,BESFA.23.4.20.HL,<LOD
5284,C18.4n3,BESFA.23.4.20.HP1,125.4
5285,C18.4n3,BESFA.23.4.20.HP2,181.9
5286,C18.4n3,BESFA.23.4.02.HL,<LOD
5287,C18.4n3,BESFA.23.4.02.HP,39.1
5288,C18.4n3,BESFA.23.4.06.HL,<LOD
5289,C18.4n3,BESFA.23.4.06.HP1,312.5
5290,C18.4n3,BESFA.23.4.06.HP2,490.5
5291,C18.4n3,BESFA.23.4.08.HL,<LOD
5292,C18.4n3,BESFA.23.4.08.HP1,227.1
5293,C18.4n3,BESFA.23.4.08.HP2,204
5294,C18.4n3,BESFA.23.4.12.HL,<LOD
5295,C18.4n3,BESFA.23.4.12.HP1,287.5
5296,C18.4n3,BESFA.23.4.12.HP2,530.7
5297,C18.4n3,BESFA.23.4.15.HL,<LOD
5298,C18.4n3,BESFA.23.4.15.HP1,155.4
5299,C18.4n3,BESFA.23.4.15.HP2,252.5
5300,C18.4n3,BESFA.23.4.17.HL,<LOD
5301,C18.4n3,BESFA.23.4.17.HP1,298.1
5302,C18.4n3,BESFA.23.4.17.HP2,442.4
5303,C18.4n3,BESFA.23.4.18.HL,<LOD
5304,C18.4n3,BESFA.23.4.18.HP1,120.4
5305,C18.4n3,BESFA.23.4.18.HP2,277.8
5306,C20.0,BESFA.23.4.01.HL,<LOD
5307,C20.0,BESFA.23.4.01.HP,91.9
5308,C20.0,BESFA.23.4.03.HL,<LOD
5309,C20.0,BESFA.23.4.03.HP,34.6
5310,C20.0,BESFA.23.4.04.HL,<LOD
5311,C20.0,BESFA.23.4.04.HP,73.2
5312,C20.0,BESFA.23.4.10.HL,<LOD
5313,C20.0,BESFA.23.4.10.HP1,16.9
5314,C20.0,BESFA.23.4.10.HP2,24.3
5315,C20.0,BESFA.23.4.13.HL,<LOD
5316,C20.0,BESFA.23.4.13.HP1,22.4
5317,C20.0,BESFA.23.4.13.HP2,37.2
5318,C20.0,BESFA.23.4.19.HL,<LOD
5319,C20.0,BESFA.23.4.19.HP1,28.2
5320,C20.0,BESFA.23.4.19.HP2,49.5
5321,C20.0,BESFA.23.4.05.HL,<LOD
5322,C20.0,BESFA.23.4.05.HP,26.7
5323,C20.0,BESFA.23.4.07.HL,<LOD
5324,C20.0,BESFA.23.4.07.HP1,19.1
5325,C20.0,BESFA.23.4.07.HP2,23.3
5326,C20.0,BESFA.23.4.09.HL,<LOD
5327,C20.0,BESFA.23.4.09.HP1,43.6
5328,C20.0,BESFA.23.4.09.HP2,31.8
5329,C20.0,BESFA.23.4.11.HL,<LOQ
5330,C20.0,BESFA.23.4.11.HP1,19.5
5331,C20.0,BESFA.23.4.11.HP2,27.3
5332,C20.0,BESFA.23.4.14.HL,<LOQ
5333,C20.0,BESFA.23.4.14.HP1,26.5
5334,C20.0,BESFA.23.4.14.HP2,29
5335,C20.0,BESFA.23.4.16.HL,<LOD
5336,C20.0,BESFA.23.4.16.HP1,19.4
5337,C20.0,BESFA.23.4.16.HP2,37
5338,C20.0,BESFA.23.4.20.HL,<LOQ
5339,C20.0,BESFA.23.4.20.HP1,19.4
5340,C20.0,BESFA.23.4.20.HP2,25.1
5341,C20.0,BESFA.23.4.02.HL,<LOD
5342,C20.0,BESFA.23.4.02.HP,<LOD
5343,C20.0,BESFA.23.4.06.HL,<LOD
5344,C20.0,BESFA.23.4.06.HP1,32.2
5345,C20.0,BESFA.23.4.06.HP2,41.9
5346,C20.0,BESFA.23.4.08.HL,<LOD
5347,C20.0,BESFA.23.4.08.HP1,24.7
5348,C20.0,BESFA.23.4.08.HP2,18.9
5349,C20.0,BESFA.23.4.12.HL,<LOD
5350,C20.0,BESFA.23.4.12.HP1,30.4
5351,C20.0,BESFA.23.4.12.HP2,50.6
5352,C20.0,BESFA.23.4.15.HL,<LOD
5353,C20.0,BESFA.23.4.15.HP1,18.9
5354,C20.0,BESFA.23.4.15.HP2,25.8
5355,C20.0,BESFA.23.4.17.HL,<LOD
5356,C20.0,BESFA.23.4.17.HP1,29.7
5357,C20.0,BESFA.23.4.17.HP2,38.1
5358,C20.0,BESFA.23.4.18.HL,<LOD
5359,C20.0,BESFA.23.4.18.HP1,<LOQ
5360,C20.0,BESFA.23.4.18.HP2,26.9
5361,C20.1n9.7c,BESFA.23.4.01.HL,24.9
5362,C20.1n9.7c,BESFA.23.4.01.HP,3523.6
5363,C20.1n9.7c,BESFA.23.4.03.HL,16.7
5364,C20.1n9.7c,BESFA.23.4.03.HP,1480.4
5365,C20.1n9.7c,BESFA.23.4.04.HL,21.2
5366,C20.1n9.7c,BESFA.23.4.04.HP,3684
5367,C20.1n9.7c,BESFA.23.4.10.HL,7.6
5368,C20.1n9.7c,BESFA.23.4.10.HP1,849.9
5369,C20.1n9.7c,BESFA.23.4.10.HP2,1334.3
5370,C20.1n9.7c,BESFA.23.4.13.HL,25.2
5371,C20.1n9.7c,BESFA.23.4.13.HP1,1327.2
5372,C20.1n9.7c,BESFA.23.4.13.HP2,2193.7
5373,C20.1n9.7c,BESFA.23.4.19.HL,37.5
5374,C20.1n9.7c,BESFA.23.4.19.HP1,1823.2
5375,C20.1n9.7c,BESFA.23.4.19.HP2,3276.4
5376,C20.1n9.7c,BESFA.23.4.05.HL,17.3
5377,C20.1n9.7c,BESFA.23.4.05.HP,1652.6
5378,C20.1n9.7c,BESFA.23.4.07.HL,7.8
5379,C20.1n9.7c,BESFA.23.4.07.HP1,1129
5380,C20.1n9.7c,BESFA.23.4.07.HP2,1342.1
5381,C20.1n9.7c,BESFA.23.4.09.HL,17.4
5382,C20.1n9.7c,BESFA.23.4.09.HP1,2815.7
5383,C20.1n9.7c,BESFA.23.4.09.HP2,2032.9
5384,C20.1n9.7c,BESFA.23.4.11.HL,36.5
5385,C20.1n9.7c,BESFA.23.4.11.HP1,1118.4
5386,C20.1n9.7c,BESFA.23.4.11.HP2,1647.2
5387,C20.1n9.7c,BESFA.23.4.14.HL,32.8
5388,C20.1n9.7c,BESFA.23.4.14.HP1,1454.3
5389,C20.1n9.7c,BESFA.23.4.14.HP2,1722.8
5390,C20.1n9.7c,BESFA.23.4.16.HL,35.1
5391,C20.1n9.7c,BESFA.23.4.16.HP1,1099.7
5392,C20.1n9.7c,BESFA.23.4.16.HP2,1964.8
5393,C20.1n9.7c,BESFA.23.4.20.HL,12.4
5394,C20.1n9.7c,BESFA.23.4.20.HP1,1155
5395,C20.1n9.7c,BESFA.23.4.20.HP2,1615.4
5396,C20.1n9.7c,BESFA.23.4.02.HL,4.4
5397,C20.1n9.7c,BESFA.23.4.02.HP,252.5
5398,C20.1n9.7c,BESFA.23.4.06.HL,7.2
5399,C20.1n9.7c,BESFA.23.4.06.HP1,2027.8
5400,C20.1n9.7c,BESFA.23.4.06.HP2,2857.1
5401,C20.1n9.7c,BESFA.23.4.08.HL,11.2
5402,C20.1n9.7c,BESFA.23.4.08.HP1,1665.6
5403,C20.1n9.7c,BESFA.23.4.08.HP2,1280.4
5404,C20.1n9.7c,BESFA.23.4.12.HL,30
5405,C20.1n9.7c,BESFA.23.4.12.HP1,1950
5406,C20.1n9.7c,BESFA.23.4.12.HP2,3366.8
5407,C20.1n9.7c,BESFA.23.4.15.HL,19.8
5408,C20.1n9.7c,BESFA.23.4.15.HP1,1216.5
5409,C20.1n9.7c,BESFA.23.4.15.HP2,1772
5410,C20.1n9.7c,BESFA.23.4.17.HL,24.1
5411,C20.1n9.7c,BESFA.23.4.17.HP1,1650.5
5412,C20.1n9.7c,BESFA.23.4.17.HP2,2062.9
5413,C20.1n9.7c,BESFA.23.4.18.HL,21.1
5414,C20.1n9.7c,BESFA.23.4.18.HP1,802.6
5415,C20.1n9.7c,BESFA.23.4.18.HP2,1485.1
5416,C20.2n6c,BESFA.23.4.01.HL,2.9
5417,C20.2n6c,BESFA.23.4.01.HP,172.8
5418,C20.2n6c,BESFA.23.4.03.HL,3
5419,C20.2n6c,BESFA.23.4.03.HP,86
5420,C20.2n6c,BESFA.23.4.04.HL,2.7
5421,C20.2n6c,BESFA.23.4.04.HP,169.3
5422,C20.2n6c,BESFA.23.4.10.HL,<LOD
5423,C20.2n6c,BESFA.23.4.10.HP1,11.5
5424,C20.2n6c,BESFA.23.4.10.HP2,15.1
5425,C20.2n6c,BESFA.23.4.13.HL,<LOD
5426,C20.2n6c,BESFA.23.4.13.HP1,24.1
5427,C20.2n6c,BESFA.23.4.13.HP2,37.9
5428,C20.2n6c,BESFA.23.4.19.HL,<LOD
5429,C20.2n6c,BESFA.23.4.19.HP1,25.4
5430,C20.2n6c,BESFA.23.4.19.HP2,50.8
5431,C20.2n6c,BESFA.23.4.05.HL,<LOD
5432,C20.2n6c,BESFA.23.4.05.HP,74.4
5433,C20.2n6c,BESFA.23.4.07.HL,<LOD
5434,C20.2n6c,BESFA.23.4.07.HP1,14
5435,C20.2n6c,BESFA.23.4.07.HP2,17.7
5436,C20.2n6c,BESFA.23.4.09.HL,<LOD
5437,C20.2n6c,BESFA.23.4.09.HP1,49.4
5438,C20.2n6c,BESFA.23.4.09.HP2,35.4
5439,C20.2n6c,BESFA.23.4.11.HL,<LOD
5440,C20.2n6c,BESFA.23.4.11.HP1,18.5
5441,C20.2n6c,BESFA.23.4.11.HP2,26.7
5442,C20.2n6c,BESFA.23.4.14.HL,<LOD
5443,C20.2n6c,BESFA.23.4.14.HP1,27.6
5444,C20.2n6c,BESFA.23.4.14.HP2,31.7
5445,C20.2n6c,BESFA.23.4.16.HL,<LOD
5446,C20.2n6c,BESFA.23.4.16.HP1,13.5
5447,C20.2n6c,BESFA.23.4.16.HP2,24.1
5448,C20.2n6c,BESFA.23.4.20.HL,<LOD
5449,C20.2n6c,BESFA.23.4.20.HP1,15.4
5450,C20.2n6c,BESFA.23.4.20.HP2,22.2
5451,C20.2n6c,BESFA.23.4.02.HL,3.1
5452,C20.2n6c,BESFA.23.4.02.HP,21.7
5453,C20.2n6c,BESFA.23.4.06.HL,<LOD
5454,C20.2n6c,BESFA.23.4.06.HP1,26.6
5455,C20.2n6c,BESFA.23.4.06.HP2,39.1
5456,C20.2n6c,BESFA.23.4.08.HL,<LOD
5457,C20.2n6c,BESFA.23.4.08.HP1,18.8
5458,C20.2n6c,BESFA.23.4.08.HP2,14.1
5459,C20.2n6c,BESFA.23.4.12.HL,<LOD
5460,C20.2n6c,BESFA.23.4.12.HP1,28.8
5461,C20.2n6c,BESFA.23.4.12.HP2,49.7
5462,C20.2n6c,BESFA.23.4.15.HL,<LOD
5463,C20.2n6c,BESFA.23.4.15.HP1,21.7
5464,C20.2n6c,BESFA.23.4.15.HP2,33.1
5465,C20.2n6c,BESFA.23.4.17.HL,<LOD
5466,C20.2n6c,BESFA.23.4.17.HP1,19.1
5467,C20.2n6c,BESFA.23.4.17.HP2,23.6
5468,C20.2n6c,BESFA.23.4.18.HL,<LOD
5469,C20.2n6c,BESFA.23.4.18.HP1,11.3
5470,C20.2n6c,BESFA.23.4.18.HP2,21.3
5471,C20.3n6,BESFA.23.4.01.HL,<LOD
5472,C20.3n6,BESFA.23.4.01.HP,30
5473,C20.3n6,BESFA.23.4.03.HL,<LOD
5474,C20.3n6,BESFA.23.4.03.HP,16.7
5475,C20.3n6,BESFA.23.4.04.HL,<LOD
5476,C20.3n6,BESFA.23.4.04.HP,40.3
5477,C20.3n6,BESFA.23.4.10.HL,<LOD
5478,C20.3n6,BESFA.23.4.10.HP1,<LOD
5479,C20.3n6,BESFA.23.4.10.HP2,9.4
5480,C20.3n6,BESFA.23.4.13.HL,<LOD
5481,C20.3n6,BESFA.23.4.13.HP1,8.8
5482,C20.3n6,BESFA.23.4.13.HP2,15.2
5483,C20.3n6,BESFA.23.4.19.HL,<LOD
5484,C20.3n6,BESFA.23.4.19.HP1,9.5
5485,C20.3n6,BESFA.23.4.19.HP2,20.3
5486,C20.3n6,BESFA.23.4.05.HL,<LOD
5487,C20.3n6,BESFA.23.4.05.HP,20.5
5488,C20.3n6,BESFA.23.4.07.HL,<LOD
5489,C20.3n6,BESFA.23.4.07.HP1,<LOQ
5490,C20.3n6,BESFA.23.4.07.HP2,9.9
5491,C20.3n6,BESFA.23.4.09.HL,<LOD
5492,C20.3n6,BESFA.23.4.09.HP1,22.8
5493,C20.3n6,BESFA.23.4.09.HP2,16.9
5494,C20.3n6,BESFA.23.4.11.HL,<LOD
5495,C20.3n6,BESFA.23.4.11.HP1,<LOD
5496,C20.3n6,BESFA.23.4.11.HP2,10.9
5497,C20.3n6,BESFA.23.4.14.HL,<LOD
5498,C20.3n6,BESFA.23.4.14.HP1,11.9
5499,C20.3n6,BESFA.23.4.14.HP2,15.2
5500,C20.3n6,BESFA.23.4.16.HL,<LOD
5501,C20.3n6,BESFA.23.4.16.HP1,<LOD
5502,C20.3n6,BESFA.23.4.16.HP2,<LOD
5503,C20.3n6,BESFA.23.4.20.HL,<LOD
5504,C20.3n6,BESFA.23.4.20.HP1,<LOD
5505,C20.3n6,BESFA.23.4.20.HP2,9.3
5506,C20.3n6,BESFA.23.4.02.HL,<LOD
5507,C20.3n6,BESFA.23.4.02.HP,<LOD
5508,C20.3n6,BESFA.23.4.06.HL,<LOD
5509,C20.3n6,BESFA.23.4.06.HP1,14.5
5510,C20.3n6,BESFA.23.4.06.HP2,21.8
5511,C20.3n6,BESFA.23.4.08.HL,<LOD
5512,C20.3n6,BESFA.23.4.08.HP1,9.6
5513,C20.3n6,BESFA.23.4.08.HP2,<LOQ
5514,C20.3n6,BESFA.23.4.12.HL,<LOD
5515,C20.3n6,BESFA.23.4.12.HP1,14.2
5516,C20.3n6,BESFA.23.4.12.HP2,25.8
5517,C20.3n6,BESFA.23.4.15.HL,<LOD
5518,C20.3n6,BESFA.23.4.15.HP1,9.9
5519,C20.3n6,BESFA.23.4.15.HP2,14.8
5520,C20.3n6,BESFA.23.4.17.HL,<LOD
5521,C20.3n6,BESFA.23.4.17.HP1,10.1
5522,C20.3n6,BESFA.23.4.17.HP2,13.3
5523,C20.3n6,BESFA.23.4.18.HL,<LOD
5524,C20.3n6,BESFA.23.4.18.HP1,<LOD
5525,C20.3n6,BESFA.23.4.18.HP2,<LOD
5526,C20.4n6c,BESFA.23.4.01.HL,19.1
5527,C20.4n6c,BESFA.23.4.01.HP,1137.6
5528,C20.4n6c,BESFA.23.4.03.HL,28.6
5529,C20.4n6c,BESFA.23.4.03.HP,495.4
5530,C20.4n6c,BESFA.23.4.04.HL,34.9
5531,C20.4n6c,BESFA.23.4.04.HP,906.6
5532,C20.4n6c,BESFA.23.4.10.HL,13.7
5533,C20.4n6c,BESFA.23.4.10.HP1,241.2
5534,C20.4n6c,BESFA.23.4.10.HP2,440.7
5535,C20.4n6c,BESFA.23.4.13.HL,<LOQ
5536,C20.4n6c,BESFA.23.4.13.HP1,243.1
5537,C20.4n6c,BESFA.23.4.13.HP2,476.5
5538,C20.4n6c,BESFA.23.4.19.HL,<LOQ
5539,C20.4n6c,BESFA.23.4.19.HP1,348.2
5540,C20.4n6c,BESFA.23.4.19.HP2,747.7
5541,C20.4n6c,BESFA.23.4.05.HL,16.6
5542,C20.4n6c,BESFA.23.4.05.HP,408.3
5543,C20.4n6c,BESFA.23.4.07.HL,<LOQ
5544,C20.4n6c,BESFA.23.4.07.HP1,251.8
5545,C20.4n6c,BESFA.23.4.07.HP2,327.8
5546,C20.4n6c,BESFA.23.4.09.HL,<LOQ
5547,C20.4n6c,BESFA.23.4.09.HP1,724.4
5548,C20.4n6c,BESFA.23.4.09.HP2,515.7
5549,C20.4n6c,BESFA.23.4.11.HL,19.9
5550,C20.4n6c,BESFA.23.4.11.HP1,217.8
5551,C20.4n6c,BESFA.23.4.11.HP2,348.5
5552,C20.4n6c,BESFA.23.4.14.HL,17
5553,C20.4n6c,BESFA.23.4.14.HP1,297.2
5554,C20.4n6c,BESFA.23.4.14.HP2,375.1
5555,C20.4n6c,BESFA.23.4.16.HL,15.4
5556,C20.4n6c,BESFA.23.4.16.HP1,225.6
5557,C20.4n6c,BESFA.23.4.16.HP2,458.4
5558,C20.4n6c,BESFA.23.4.20.HL,15.3
5559,C20.4n6c,BESFA.23.4.20.HP1,288.4
5560,C20.4n6c,BESFA.23.4.20.HP2,417.6
5561,C20.4n6c,BESFA.23.4.02.HL,26.9
5562,C20.4n6c,BESFA.23.4.02.HP,166.8
5563,C20.4n6c,BESFA.23.4.06.HL,14
5564,C20.4n6c,BESFA.23.4.06.HP1,414.9
5565,C20.4n6c,BESFA.23.4.06.HP2,633.9
5566,C20.4n6c,BESFA.23.4.08.HL,17.8
5567,C20.4n6c,BESFA.23.4.08.HP1,483
5568,C20.4n6c,BESFA.23.4.08.HP2,413.4
5569,C20.4n6c,BESFA.23.4.12.HL,12.2
5570,C20.4n6c,BESFA.23.4.12.HP1,392.9
5571,C20.4n6c,BESFA.23.4.12.HP2,716.4
5572,C20.4n6c,BESFA.23.4.15.HL,10.5
5573,C20.4n6c,BESFA.23.4.15.HP1,235.6
5574,C20.4n6c,BESFA.23.4.15.HP2,380.1
5575,C20.4n6c,BESFA.23.4.17.HL,<LOQ
5576,C20.4n6c,BESFA.23.4.17.HP1,405.8
5577,C20.4n6c,BESFA.23.4.17.HP2,577.6
5578,C20.4n6c,BESFA.23.4.18.HL,<LOQ
5579,C20.4n6c,BESFA.23.4.18.HP1,191.6
5580,C20.4n6c,BESFA.23.4.18.HP2,395
5581,C20.5n3,BESFA.23.4.01.HL,44.2
5582,C20.5n3,BESFA.23.4.01.HP,4472.6
5583,C20.5n3,BESFA.23.4.03.HL,45.5
5584,C20.5n3,BESFA.23.4.03.HP,2246.7
5585,C20.5n3,BESFA.23.4.04.HL,38.3
5586,C20.5n3,BESFA.23.4.04.HP,4648.8
5587,C20.5n3,BESFA.23.4.10.HL,24.2
5588,C20.5n3,BESFA.23.4.10.HP1,1507.3
5589,C20.5n3,BESFA.23.4.10.HP2,2792.1
5590,C20.5n3,BESFA.23.4.13.HL,23.7
5591,C20.5n3,BESFA.23.4.13.HP1,1599.3
5592,C20.5n3,BESFA.23.4.13.HP2,3145.1
5593,C20.5n3,BESFA.23.4.19.HL,24.9
5594,C20.5n3,BESFA.23.4.19.HP1,2257.3
5595,C20.5n3,BESFA.23.4.19.HP2,4791.4
5596,C20.5n3,BESFA.23.4.05.HL,25.2
5597,C20.5n3,BESFA.23.4.05.HP,1817.3
5598,C20.5n3,BESFA.23.4.07.HL,23.3
5599,C20.5n3,BESFA.23.4.07.HP1,1873.5
5600,C20.5n3,BESFA.23.4.07.HP2,2455.9
5601,C20.5n3,BESFA.23.4.09.HL,15.2
5602,C20.5n3,BESFA.23.4.09.HP1,4983.2
5603,C20.5n3,BESFA.23.4.09.HP2,3681.3
5604,C20.5n3,BESFA.23.4.11.HL,67.4
5605,C20.5n3,BESFA.23.4.11.HP1,1323
5606,C20.5n3,BESFA.23.4.11.HP2,2181.3
5607,C20.5n3,BESFA.23.4.14.HL,50.3
5608,C20.5n3,BESFA.23.4.14.HP1,1878.4
5609,C20.5n3,BESFA.23.4.14.HP2,2375.8
5610,C20.5n3,BESFA.23.4.16.HL,52.1
5611,C20.5n3,BESFA.23.4.16.HP1,1444.2
5612,C20.5n3,BESFA.23.4.16.HP2,2968.5
